# timestamp_ns, tran_x, tran_y, tran_z, quat_x, quat_y, quat_z, quat_w, scale, fusion_quality, v3
1608635102746737152,-15.975745,36.425802,0.312043,-0.723956,0.014736,0.001480,0.689687,0.965996,2
1608635102944737792,-15.966995,36.900955,0.310696,-0.724406,0.015556,0.000375,0.689198,0.965996,2
1608635103109737984,-15.959678,37.318072,0.309962,-0.724468,0.016226,-0.000076,0.689117,0.965996,2
1608635103274738432,-15.945574,37.678432,0.310513,-0.724366,0.017104,-0.000639,0.689203,0.965996,2
1608635103406738688,-15.937292,37.989117,0.310291,-0.724084,0.017548,-0.001163,0.689487,0.965996,2
1608635103538739200,-15.928186,38.302270,0.309917,-0.724095,0.017930,-0.001624,0.689466,0.965996,2
1608635103637739264,-15.921456,38.539571,0.310416,-0.724240,0.018311,-0.001954,0.689302,0.965996,2
1608635103835739904,-15.907344,38.994499,0.310352,-0.724956,0.018861,-0.002834,0.688531,0.965996,2
1608635104132740608,-15.890219,39.627566,0.306640,-0.725730,0.019858,-0.004000,0.687681,0.965996,2
1608635104561741568,-15.856618,40.423289,0.309071,-0.725568,0.021557,-0.004718,0.687797,0.965996,2
1608635105089742848,-15.821962,41.191809,0.309361,-0.724610,0.024802,-0.009720,0.688644,0.965996,2
1608635105584743936,-15.750757,41.878236,0.306197,-0.723086,0.035778,-0.020371,0.689530,0.965996,2
1608635106013744896,-15.659365,42.492761,0.304836,-0.722259,0.047720,-0.032814,0.689193,0.965996,2
1608635106409745920,-15.539427,43.077463,0.304539,-0.721607,0.061900,-0.046374,0.687969,0.965996,2
1608635106739746816,-15.402897,43.578728,0.304278,-0.720495,0.077629,-0.062043,0.686302,0.965996,2
1608635107036747520,-15.246999,44.031859,0.303835,-0.718450,0.095644,-0.079221,0.684402,0.965996,2
1608635107267747840,-15.114400,44.360507,0.298888,-0.717005,0.109543,-0.093178,0.682072,0.965996,2
1608635107498748416,-14.951895,44.737136,0.301194,-0.714870,0.124486,-0.107307,0.679669,0.965996,2
1608635107729748992,-14.776555,45.081876,0.298581,-0.711966,0.140655,-0.122857,0.676925,0.965996,2
1608635107927749632,-14.613871,45.367627,0.298000,-0.708982,0.155212,-0.136858,0.674184,0.965996,2
1608635108092749824,-14.467619,45.597307,0.296602,-0.705931,0.167902,-0.148659,0.671842,0.965996,2
1608635108257750272,-14.309688,45.825942,0.293398,-0.702599,0.180358,-0.160161,0.669458,0.965996,2
1608635108455750656,-14.108572,46.097699,0.289858,-0.698745,0.194901,-0.173740,0.666020,0.965996,2
1608635108653751296,-13.906223,46.333004,0.287803,-0.694963,0.208972,-0.186954,0.662122,0.965996,2
1608635108917751808,-13.608421,46.707111,0.289307,-0.690119,0.226939,-0.202871,0.656566,0.965996,2
1608635109214752512,-13.263347,47.094342,0.284134,-0.684919,0.243551,-0.218471,0.651029,0.965996,2
1608635109511753216,-12.912075,47.438150,0.271980,-0.681188,0.256089,-0.228715,0.646599,0.965996,2
1608635109808753920,-12.576558,47.838785,0.270155,-0.680464,0.261465,-0.232814,0.643741,0.965996,2
1608635110105754624,-12.273477,48.184590,0.267232,-0.680737,0.261172,-0.230329,0.644465,0.965996,2
1608635110369755392,-12.034111,48.501588,0.264123,-0.683551,0.253705,-0.222108,0.647348,0.965996,2
1608635110600755968,-11.858676,48.786544,0.260949,-0.687443,0.241129,-0.212085,0.651382,0.965996,2
1608635110831756544,-11.691018,49.084252,0.256268,-0.690852,0.227675,-0.199931,0.656442,0.965996,2
1608635111062756864,-11.533459,49.394897,0.252986,-0.694940,0.213658,-0.187289,0.660554,0.965996,2
1608635111293757440,-11.390132,49.691692,0.240964,-0.698207,0.199685,-0.175109,0.664808,0.965996,2
1608635111557758208,-11.224998,50.043425,0.251914,-0.698005,0.188518,-0.157410,0.672661,0.965996,2
1608635111821758720,-11.077239,50.396234,0.253914,-0.699091,0.176283,-0.141952,0.678267,0.965996,2
1608635112085759488,-10.969920,50.742756,0.259544,-0.698003,0.160078,-0.132817,0.685220,0.965996,2
1608635112382760192,-10.849668,51.136805,0.269494,-0.695368,0.146069,-0.121805,0.693030,0.965996,2
1608635112646760704,-10.751463,51.499959,0.279276,-0.694450,0.133615,-0.113094,0.697923,0.965996,2
1608635112910761472,-10.654035,51.865981,0.284824,-0.692663,0.121731,-0.103504,0.703339,0.965996,2
1608635113141761792,-10.580447,52.183547,0.300721,-0.690658,0.112814,-0.093137,0.708230,0.965996,2
1608635113372762368,-10.478573,52.487024,0.322345,-0.687962,0.109920,-0.076707,0.713262,0.965996,2
1608635113603762944,-10.426422,52.779548,0.349439,-0.685013,0.100724,-0.068072,0.718316,0.965996,2
1608635113834763520,-10.411182,53.066819,0.376681,-0.683468,0.087287,-0.065053,0.721817,0.965996,2
1608635114065764096,-10.363667,53.342958,0.404955,-0.681772,0.080850,-0.054855,0.725012,0.965996,2
1608635114296764672,-10.336459,53.626184,0.432504,-0.679495,0.072088,-0.047715,0.728569,0.965996,2
1608635114560765184,-10.313750,53.969936,0.468012,-0.676239,0.061822,-0.040361,0.732973,0.965996,2
1608635114791765760,-10.288565,54.297415,0.497858,-0.673592,0.053820,-0.033718,0.736370,0.965996,2
1608635115022766336,-10.266032,54.638179,0.536033,-0.670087,0.047575,-0.027190,0.740257,0.965996,2
1608635115253766912,-10.237928,55.000345,0.576083,-0.666302,0.042986,-0.021014,0.744146,0.965996,2
1608635115484767488,-10.216315,55.383097,0.636383,-0.666704,0.039179,-0.017372,0.744090,0.965996,2
1608635115682767872,-10.204286,55.725466,0.687990,-0.665829,0.035455,-0.015926,0.745092,0.965996,2
1608635115913768448,-10.182061,56.139621,0.739707,-0.663665,0.032717,-0.011453,0.747227,0.965996,2
1608635116144769024,-10.163228,56.596042,0.811278,-0.663822,0.030104,-0.008487,0.747236,0.965996,2
1608635116375769344,-10.144929,57.066693,0.875547,-0.664159,0.027183,-0.006592,0.747068,0.965996,2
1608635116573769728,-10.133420,57.482924,0.942092,-0.665177,0.025408,-0.003949,0.746242,0.965996,2
1608635116771770368,-10.120559,57.898645,1.011662,-0.666145,0.023832,-0.001586,0.745439,0.965996,2
1608635116936770816,-10.115739,58.241071,1.065530,-0.665470,0.021449,-0.000249,0.746116,0.965996,2
1608635117134771200,-10.111848,58.661953,1.131442,-0.665104,0.018839,0.001182,0.746512,0.965996,2
1608635117299771648,-10.108233,59.019741,1.183920,-0.665419,0.017498,0.001783,0.746262,0.965996,2
